name,value,date
乌干达,169663,164
牙买加,151931,164
柬埔寨,138035,164
卢旺达,132643,164
喀麦隆,123993,164
马耳他,115721,164
巴巴多斯,103545,164
安哥拉,103131,164
海峡群岛,95355,164
法属圭亚那,94729,164
刚果民主共和国,93837,164
塞内加尔,88859,164
马拉维,88073,164
象牙海岸,87881,164
苏里南,81228,164
法属波利尼西亚,76827,164
新喀里多尼亚,75122,164
斯威士兰,73770,164
圭亚那,71548,164
伯利兹,69012,164
斐济,68307,164
马达加斯加,67054,164
苏丹,63625,164
毛里塔尼亚,63419,164
佛得角,62862,164
不丹,62488,164
叙利亚,57390,164
布隆迪,50639,164
塞舌尔,49380,164
加蓬,48972,164
安道尔,46824,164
巴布亚新几内亚,45819,164
库拉索岛,45536,164
阿鲁巴,43494,164
毛里求斯,40922,164
马约特,40612,164
坦桑尼亚,40471,164
多哥,39323,164
几尼,38153,164
马恩岛,38008,164
巴哈马,37461,164
法罗群岛,34658,164
中国,290787,165
美国,100279698,165
印度,44671119,165
法国,37442946,165
德国,36280371,165
巴西,35094130,165
韩国,26654729,165
意大利,24031538,165
英国,23977637,165
日本,23935445,165
俄罗斯,21545351,165
土耳其,17005537,165
西班牙,13573721,165
越南,11512138,165
澳大利亚,10564087,165
阿根廷,9723924,165
荷兰,8536849,165
中国台湾,8193072,165
伊朗,7559416,165
墨西哥,7125098,165
印度尼西亚,6620317,165
波兰,6349525,165
哥伦比亚,6312657,165
葡萄牙,5537108,165
奥地利,5524683,165
乌克兰,5329536,165
希腊,5306482,165
马来西亚,4971936,165
智利,4883582,165
朝鲜民主主义人民共和国,4772813,165
以色列,4708552,165
泰国,4702330,165
比利时,4629552,165
加拿大,4392747,165
瑞士,4276830,165
秘鲁,4197026,165
捷克,4168864,165
南非,4038501,165
菲律宾,4027469,165
罗马尼亚,3294447,165
丹麦,3144360,165
瑞典,2622790,165
伊拉克,2463021,165
塞尔维亚,2418973,165
匈牙利,2157995,165
新加坡,2157021,165
孟加拉国,2036416,165
中国香港,2051106,165
新西兰,1918070,165
斯洛伐克,1855129,165
佐治亚州,1785138,165
乔丹,1746997,165
Ireland,1677386,165
巴基斯坦,1574939,165
挪威,1467775,165
哈萨克斯坦,1395857,165
芬兰,1384654,165
保加利亚,1285855,165
立陶宛,1273554,165
摩洛哥,1267597,165
克罗地亚,1251655,165
斯洛文尼亚,1249572,165
黎巴嫩,1220157,165
危地马拉,1149459,165
突尼斯,1146991,165
哥斯达黎加,1143597,165
古巴,1111345,165
玻利维亚,1110256,165
阿拉伯联合酋长国,1042966,165
厄瓜多尔,1009958,165
尼泊尔,1000859,165
白俄罗斯,994037,165
巴拿马,995726,165
乌拉圭,992887,165
蒙古,990731,165
拉脱维亚,960450,165
沙特阿拉伯,825239,165
阿塞拜疆,824033,165
巴拉圭,718071,165
巴林,695279,165
斯里兰卡,671563,165
科威特,662359,165
多米尼加共和国,648216,165
缅甸,633075,165
巴勒斯坦,620816,165
塞浦路斯,610023,165
爱沙尼亚,608759,165
摩尔多瓦,594754,165
委内瑞拉,546937,165
埃及,515645,165
利比亚,507078,165
埃塞俄比亚,494349,165
卡塔尔,476454,165
留尼汪岛(法国海外省),475195,165
洪都拉斯,457676,165
亚美尼亚,445631,165
波斯尼亚和黑塞哥维那,400412,165
阿曼,399027,165
北马其顿,344531,165
肯尼亚,341116,165
赞比亚,333721,165
阿尔巴尼亚,333282,165
博茨瓦纳,326344,165
卢森堡,297757,165
黑山,283536,165
阿尔及利亚,271035,165
尼日利亚,266283,165
津巴布韦,257893,165
乌兹别克斯坦,245569,165
文莱,241044,165
莫桑比克,230590,165
马提尼克岛,224468,165
老挝,216492,165
冰岛,207171,165
吉尔吉斯斯坦,206511,165
阿富汗,205324,165
萨尔瓦多,201785,165
瓜德罗普岛,197105,165
马尔代夫,185584,165
特立尼达和多巴哥,185237,165
加纳,170996,165
纳米比亚,169946,165
乌干达,169663,165
牙买加,151931,165
柬埔寨,138035,165
卢旺达,132643,165
喀麦隆,123993,165
马耳他,115721,165
巴巴多斯,103545,165
安哥拉,103131,165
海峡群岛,95355,165
法属圭亚那,94729,165
刚果民主共和国,93837,165
塞内加尔,88859,165
马拉维,88073,165
象牙海岸,87881,165
苏里南,81228,165
法属波利尼西亚,76827,165
新喀里多尼亚,75122,165
斯威士兰,73770,165
圭亚那,71548,165
伯利兹,69012,165
斐济,68307,165
马达加斯加,67054,165
苏丹,63625,165
毛里塔尼亚,63419,165
佛得角,62862,165
不丹,62488,165
叙利亚,57390,165
布隆迪,50639,165
塞舌尔,49380,165
加蓬,48972,165
安道尔,46824,165
巴布亚新几内亚,45819,165
库拉索岛,45536,165
阿鲁巴,43494,165
毛里求斯,40922,165
马约特,40612,165
坦桑尼亚,40471,165
多哥,39323,165
几尼,38153,165
马恩岛,38008,165
巴哈马,37461,165
法罗群岛,34658,165
莱索托,34490,165
中国,290787,166
美国,100279698,166
印度,44671119,166
法国,37442946,166
德国,36280371,166
巴西,35094130,166
韩国,26654729,166
意大利,24031538,166
英国,23977637,166
日本,23935445,166
俄罗斯,21545351,166
土耳其,17005537,166
西班牙,13573721,166
越南,11512138,166
澳大利亚,10564087,166
阿根廷,9723924,166
荷兰,8536849,166
中国台湾,8193072,166
伊朗,7559416,166
墨西哥,7125098,166
印度尼西亚,6620317,166
波兰,6349525,166
哥伦比亚,6312657,166
葡萄牙,5537108,166
奥地利,5524683,166
乌克兰,5329536,166
希腊,5306482,166
马来西亚,4971936,166
智利,4883582,166
朝鲜民主主义人民共和国,4772813,166
以色列,4708552,166
泰国,4702330,166
比利时,4629552,166
加拿大,4392747,166
瑞士,4276830,166
秘鲁,4197026,166
捷克,4168864,166
南非,4038501,166
菲律宾,4027469,166
罗马尼亚,3294447,166
丹麦,3144360,166
瑞典,2622790,166
伊拉克,2463021,166
塞尔维亚,2418973,166
匈牙利,2157995,166
新加坡,2157021,166
孟加拉国,2036416,166
中国香港,2051106,166
新西兰,1918070,166
斯洛伐克,1855129,166
佐治亚州,1785138,166
乔丹,1746997,166
Ireland,1677386,166
巴基斯坦,1574939,166
挪威,1467775,166
哈萨克斯坦,1395857,166
芬兰,1384654,166
保加利亚,1285855,166
立陶宛,1273554,166
摩洛哥,1267597,166
克罗地亚,1251655,166
斯洛文尼亚,1249572,166
黎巴嫩,1220157,166
危地马拉,1149459,166
突尼斯,1146991,166
哥斯达黎加,1143597,166
古巴,1111345,166
玻利维亚,1110256,166
阿拉伯联合酋长国,1042966,166
厄瓜多尔,1009958,166
尼泊尔,1000859,166
白俄罗斯,994037,166
巴拿马,995726,166
乌拉圭,992887,166
蒙古,990731,166
拉脱维亚,960450,166
沙特阿拉伯,825239,166
阿塞拜疆,824033,166
巴拉圭,718071,166
巴林,695279,166
斯里兰卡,671563,166
科威特,662359,166
多米尼加共和国,648216,166
缅甸,633075,166
巴勒斯坦,620816,166
塞浦路斯,610023,166
爱沙尼亚,608759,166
摩尔多瓦,594754,166
委内瑞拉,546937,166
埃及,515645,166
利比亚,507078,166
埃塞俄比亚,494349,166
卡塔尔,476454,166
留尼汪岛(法国海外省),475195,166
洪都拉斯,457676,166
亚美尼亚,445631,166
波斯尼亚和黑塞哥维那,400412,166
阿曼,399027,166
北马其顿,344531,166
肯尼亚,341116,166
赞比亚,333721,166
阿尔巴尼亚,333282,166
博茨瓦纳,326344,166
卢森堡,297757,166
黑山,283536,166
阿尔及利亚,271035,166
尼日利亚,266283,166
津巴布韦,257893,166
乌兹别克斯坦,245569,166
文莱,241044,166
莫桑比克,230590,166
马提尼克岛,224468,166
老挝,216492,166
冰岛,207171,166
吉尔吉斯斯坦,206511,166
阿富汗,205324,166
萨尔瓦多,201785,166
瓜德罗普岛,197105,166
马尔代夫,185584,166
特立尼达和多巴哥,185237,166
加纳,170996,166
纳米比亚,169946,166
乌干达,169663,166
牙买加,151931,166
柬埔寨,138035,166
卢旺达,132643,166
喀麦隆,123993,166
马耳他,115721,166
巴巴多斯,103545,166
安哥拉,103131,166
海峡群岛,95355,166
法属圭亚那,94729,166
刚果民主共和国,93837,166
塞内加尔,88859,166
马拉维,88073,166
象牙海岸,87881,166
苏里南,81228,166
法属波利尼西亚,76827,166
新喀里多尼亚,75122,166
斯威士兰,73770,166
圭亚那,71548,166
伯利兹,69012,166
斐济,68307,166
马达加斯加,67054,166
苏丹,63625,166
毛里塔尼亚,63419,166
佛得角,62862,166
不丹,62488,166
叙利亚,57390,166
布隆迪,50639,166
塞舌尔,49380,166
加蓬,48972,166
安道尔,46824,166
巴布亚新几内亚,45819,166
库拉索岛,45536,166
阿鲁巴,43494,166
毛里求斯,40922,166
马约特,40612,166
坦桑尼亚,40471,166
多哥,39323,166
几尼,38153,166
马恩岛,38008,166
巴哈马,37461,166
法罗群岛,34658,166
莱索托,34490,166
海地,33837,166
中国,290787,167
美国,100279698,167
印度,44671119,167
法国,37442946,167
德国,36280371,167
巴西,35094130,167
韩国,26654729,167
意大利,24031538,167
英国,23977637,167
日本,23935445,167
俄罗斯,21545351,167
土耳其,17005537,167
西班牙,13573721,167
越南,11512138,167
澳大利亚,10564087,167
阿根廷,9723924,167
荷兰,8536849,167
中国台湾,8193072,167
伊朗,7559416,167
墨西哥,7125098,167
印度尼西亚,6620317,167
波兰,6349525,167
哥伦比亚,6312657,167
葡萄牙,5537108,167
奥地利,5524683,167
乌克兰,5329536,167
希腊,5306482,167
马来西亚,4971936,167
智利,4883582,167
朝鲜民主主义人民共和国,4772813,167
以色列,4708552,167
泰国,4702330,167
比利时,4629552,167
加拿大,4392747,167
瑞士,4276830,167
秘鲁,4197026,167
捷克,4168864,167
南非,4038501,167
菲律宾,4027469,167
罗马尼亚,3294447,167
丹麦,3144360,167
瑞典,2622790,167
伊拉克,2463021,167
塞尔维亚,2418973,167
匈牙利,2157995,167
新加坡,2157021,167
孟加拉国,2036416,167
中国香港,2051106,167
新西兰,1918070,167
斯洛伐克,1855129,167
佐治亚州,1785138,167
乔丹,1746997,167
Ireland,1677386,167
巴基斯坦,1574939,167
挪威,1467775,167
哈萨克斯坦,1395857,167
芬兰,1384654,167
保加利亚,1285855,167
立陶宛,1273554,167
摩洛哥,1267597,167
克罗地亚,1251655,167
斯洛文尼亚,1249572,167
黎巴嫩,1220157,167
危地马拉,1149459,167
突尼斯,1146991,167
哥斯达黎加,1143597,167
古巴,1111345,167
玻利维亚,1110256,167
阿拉伯联合酋长国,1042966,167
厄瓜多尔,1009958,167
尼泊尔,1000859,167
白俄罗斯,994037,167
巴拿马,995726,167
乌拉圭,992887,167
蒙古,990731,167
拉脱维亚,960450,167
沙特阿拉伯,825239,167
阿塞拜疆,824033,167
巴拉圭,718071,167
巴林,695279,167
斯里兰卡,671563,167
科威特,662359,167
多米尼加共和国,648216,167
缅甸,633075,167
巴勒斯坦,620816,167
塞浦路斯,610023,167
爱沙尼亚,608759,167
摩尔多瓦,594754,167
委内瑞拉,546937,167
埃及,515645,167
利比亚,507078,167
埃塞俄比亚,494349,167
卡塔尔,476454,167
留尼汪岛(法国海外省),475195,167
洪都拉斯,457676,167
亚美尼亚,445631,167
波斯尼亚和黑塞哥维那,400412,167
阿曼,399027,167
北马其顿,344531,167
肯尼亚,341116,167
赞比亚,333721,167
阿尔巴尼亚,333282,167
博茨瓦纳,326344,167
卢森堡,297757,167
黑山,283536,167
阿尔及利亚,271035,167
尼日利亚,266283,167
津巴布韦,257893,167
乌兹别克斯坦,245569,167
文莱,241044,167
莫桑比克,230590,167
马提尼克岛,224468,167
老挝,216492,167
冰岛,207171,167
吉尔吉斯斯坦,206511,167
阿富汗,205324,167
萨尔瓦多,201785,167
瓜德罗普岛,197105,167
马尔代夫,185584,167
特立尼达和多巴哥,185237,167
加纳,170996,167
纳米比亚,169946,167
乌干达,169663,167
牙买加,151931,167
柬埔寨,138035,167
卢旺达,132643,167
喀麦隆,123993,167
马耳他,115721,167
巴巴多斯,103545,167
安哥拉,103131,167
海峡群岛,95355,167
法属圭亚那,94729,167
刚果民主共和国,93837,167
塞内加尔,88859,167
马拉维,88073,167
象牙海岸,87881,167
苏里南,81228,167
法属波利尼西亚,76827,167
新喀里多尼亚,75122,167
斯威士兰,73770,167
圭亚那,71548,167
伯利兹,69012,167
斐济,68307,167
马达加斯加,67054,167
苏丹,63625,167
毛里塔尼亚,63419,167
佛得角,62862,167
不丹,62488,167
叙利亚,57390,167
布隆迪,50639,167
塞舌尔,49380,167
加蓬,48972,167
安道尔,46824,167
巴布亚新几内亚,45819,167
库拉索岛,45536,167
阿鲁巴,43494,167
毛里求斯,40922,167
马约特,40612,167
坦桑尼亚,40471,167
多哥,39323,167
几尼,38153,167
马恩岛,38008,167
巴哈马,37461,167
法罗群岛,34658,167
莱索托,34490,167
海地,33837,167
海地,32756,167
中国,290787,168
美国,100279698,168
印度,44671119,168
法国,37442946,168
德国,36280371,168
巴西,35094130,168
韩国,26654729,168
意大利,24031538,168
英国,23977637,168
日本,23935445,168
俄罗斯,21545351,168
土耳其,17005537,168
西班牙,13573721,168
越南,11512138,168
澳大利亚,10564087,168
阿根廷,9723924,168
荷兰,8536849,168
中国台湾,8193072,168
伊朗,7559416,168
墨西哥,7125098,168
印度尼西亚,6620317,168
波兰,6349525,168
哥伦比亚,6312657,168
葡萄牙,5537108,168
奥地利,5524683,168
乌克兰,5329536,168
希腊,5306482,168
马来西亚,4971936,168
智利,4883582,168
朝鲜民主主义人民共和国,4772813,168
以色列,4708552,168
泰国,4702330,168
比利时,4629552,168
加拿大,4392747,168
瑞士,4276830,168
秘鲁,4197026,168
捷克,4168864,168
南非,4038501,168
菲律宾,4027469,168
罗马尼亚,3294447,168
丹麦,3144360,168
瑞典,2622790,168
伊拉克,2463021,168
塞尔维亚,2418973,168
匈牙利,2157995,168
新加坡,2157021,168
孟加拉国,2036416,168
中国香港,2051106,168
新西兰,1918070,168
斯洛伐克,1855129,168
佐治亚州,1785138,168
乔丹,1746997,168
Ireland,1677386,168
巴基斯坦,1574939,168
挪威,1467775,168
哈萨克斯坦,1395857,168
芬兰,1384654,168
保加利亚,1285855,168
立陶宛,1273554,168
摩洛哥,1267597,168
克罗地亚,1251655,168
斯洛文尼亚,1249572,168
黎巴嫩,1220157,168
危地马拉,1149459,168
突尼斯,1146991,168
哥斯达黎加,1143597,168
古巴,1111345,168
玻利维亚,1110256,168
阿拉伯联合酋长国,1042966,168
厄瓜多尔,1009958,168
尼泊尔,1000859,168
白俄罗斯,994037,168
巴拿马,995726,168
乌拉圭,992887,168
蒙古,990731,168
拉脱维亚,960450,168
沙特阿拉伯,825239,168
阿塞拜疆,824033,168
巴拉圭,718071,168
巴林,695279,168
斯里兰卡,671563,168
科威特,662359,168
多米尼加共和国,648216,168
缅甸,633075,168
巴勒斯坦,620816,168
塞浦路斯,610023,168
爱沙尼亚,608759,168
摩尔多瓦,594754,168
委内瑞拉,546937,168
埃及,515645,168
利比亚,507078,168
埃塞俄比亚,494349,168
卡塔尔,476454,168
留尼汪岛(法国海外省),475195,168
洪都拉斯,457676,168
亚美尼亚,445631,168
波斯尼亚和黑塞哥维那,400412,168
阿曼,399027,168
北马其顿,344531,168
肯尼亚,341116,168
赞比亚,333721,168
阿尔巴尼亚,333282,168
博茨瓦纳,326344,168
卢森堡,297757,168
黑山,283536,168
阿尔及利亚,271035,168
尼日利亚,266283,168
津巴布韦,257893,168
乌兹别克斯坦,245569,168
文莱,241044,168
莫桑比克,230590,168
马提尼克岛,224468,168
老挝,216492,168
冰岛,207171,168
吉尔吉斯斯坦,206511,168
阿富汗,205324,168
萨尔瓦多,201785,168
瓜德罗普岛,197105,168
马尔代夫,185584,168
特立尼达和多巴哥,185237,168
加纳,170996,168
纳米比亚,169946,168
乌干达,169663,168
牙买加,151931,168
柬埔寨,138035,168
卢旺达,132643,168
喀麦隆,123993,168
马耳他,115721,168
巴巴多斯,103545,168
安哥拉,103131,168
海峡群岛,95355,168
法属圭亚那,94729,168
刚果民主共和国,93837,168
塞内加尔,88859,168
马拉维,88073,168
象牙海岸,87881,168
苏里南,81228,168
法属波利尼西亚,76827,168
新喀里多尼亚,75122,168
斯威士兰,73770,168
圭亚那,71548,168
伯利兹,69012,168
斐济,68307,168
马达加斯加,67054,168
苏丹,63625,168
毛里塔尼亚,63419,168
佛得角,62862,168
不丹,62488,168
叙利亚,57390,168
布隆迪,50639,168
塞舌尔,49380,168
加蓬,48972,168
安道尔,46824,168
巴布亚新几内亚,45819,168
库拉索岛,45536,168
阿鲁巴,43494,168
毛里求斯,40922,168
马约特,40612,168
坦桑尼亚,40471,168
多哥,39323,168
几尼,38153,168
马恩岛,38008,168
巴哈马,37461,168
法罗群岛,34658,168
莱索托,34490,168
海地,33837,168
海地,32756,168
开曼群岛,31194,168
中国,290787,169
美国,100279698,169
印度,44671119,169
法国,37442946,169
德国,36280371,169
巴西,35094130,169
韩国,26654729,169
意大利,24031538,169
英国,23977637,169
日本,23935445,169
俄罗斯,21545351,169
土耳其,17005537,169
西班牙,13573721,169
越南,11512138,169
澳大利亚,10564087,169
阿根廷,9723924,169
荷兰,8536849,169
中国台湾,8193072,169
伊朗,7559416,169
墨西哥,7125098,169
印度尼西亚,6620317,169
波兰,6349525,169
哥伦比亚,6312657,169
葡萄牙,5537108,169
奥地利,5524683,169
乌克兰,5329536,169
希腊,5306482,169
马来西亚,4971936,169
智利,4883582,169
朝鲜民主主义人民共和国,4772813,169
以色列,4708552,169
泰国,4702330,169
比利时,4629552,169
加拿大,4392747,169
瑞士,4276830,169
秘鲁,4197026,169
捷克,4168864,169
南非,4038501,169
菲律宾,4027469,169
罗马尼亚,3294447,169
丹麦,3144360,169
瑞典,2622790,169
伊拉克,2463021,169
塞尔维亚,2418973,169
匈牙利,2157995,169
新加坡,2157021,169
孟加拉国,2036416,169
中国香港,2051106,169
新西兰,1918070,169
斯洛伐克,1855129,169
佐治亚州,1785138,169
乔丹,1746997,169
Ireland,1677386,169
巴基斯坦,1574939,169
挪威,1467775,169
哈萨克斯坦,1395857,169
芬兰,1384654,169
保加利亚,1285855,169
立陶宛,1273554,169
摩洛哥,1267597,169
克罗地亚,1251655,169
斯洛文尼亚,1249572,169
黎巴嫩,1220157,169
危地马拉,1149459,169
突尼斯,1146991,169
哥斯达黎加,1143597,169
古巴,1111345,169
玻利维亚,1110256,169
阿拉伯联合酋长国,1042966,169
厄瓜多尔,1009958,169
尼泊尔,1000859,169
白俄罗斯,994037,169
巴拿马,995726,169
乌拉圭,992887,169
蒙古,990731,169
拉脱维亚,960450,169
沙特阿拉伯,825239,169
阿塞拜疆,824033,169
巴拉圭,718071,169
巴林,695279,169
斯里兰卡,671563,169
科威特,662359,169
多米尼加共和国,648216,169
缅甸,633075,169
巴勒斯坦,620816,169
塞浦路斯,610023,169
爱沙尼亚,608759,169
摩尔多瓦,594754,169
委内瑞拉,546937,169
埃及,515645,169
利比亚,507078,169
埃塞俄比亚,494349,169
卡塔尔,476454,169
留尼汪岛(法国海外省),475195,169
洪都拉斯,457676,169
亚美尼亚,445631,169
波斯尼亚和黑塞哥维那,400412,169
阿曼,399027,169
北马其顿,344531,169
肯尼亚,341116,169
赞比亚,333721,169
阿尔巴尼亚,333282,169
博茨瓦纳,326344,169
卢森堡,297757,169
黑山,283536,169
阿尔及利亚,271035,169
尼日利亚,266283,169
津巴布韦,257893,169
乌兹别克斯坦,245569,169
文莱,241044,169
莫桑比克,230590,169
马提尼克岛,224468,169
老挝,216492,169
冰岛,207171,169
吉尔吉斯斯坦,206511,169
阿富汗,205324,169
萨尔瓦多,201785,169
瓜德罗普岛,197105,169
马尔代夫,185584,169
特立尼达和多巴哥,185237,169
加纳,170996,169
纳米比亚,169946,169
乌干达,169663,169
牙买加,151931,169
柬埔寨,138035,169
卢旺达,132643,169
喀麦隆,123993,169
马耳他,115721,169
巴巴多斯,103545,169
安哥拉,103131,169
海峡群岛,95355,169
法属圭亚那,94729,169
刚果民主共和国,93837,169
塞内加尔,88859,169
马拉维,88073,169
象牙海岸,87881,169
苏里南,81228,169
法属波利尼西亚,76827,169
新喀里多尼亚,75122,169
斯威士兰,73770,169
圭亚那,71548,169
伯利兹,69012,169
斐济,68307,169
马达加斯加,67054,169
苏丹,63625,169
毛里塔尼亚,63419,169
佛得角,62862,169
不丹,62488,169
叙利亚,57390,169
布隆迪,50639,169
塞舌尔,49380,169
加蓬,48972,169
安道尔,46824,169
巴布亚新几内亚,45819,169
库拉索岛,45536,169
阿鲁巴,43494,169
毛里求斯,40922,169
马约特,40612,169
坦桑尼亚,40471,169
多哥,39323,169
几尼,38153,169
马恩岛,38008,169
巴哈马,37461,169
法罗群岛,34658,169
莱索托,34490,169
海地,33837,169
海地,32756,169
开曼群岛,31194,169
圣卢西亚,29550,169
中国,290787,170
美国,100279698,170
印度,44671119,170
法国,37442946,170
德国,36280371,170
巴西,35094130,170
韩国,26654729,170
意大利,24031538,170
英国,23977637,170
日本,23935445,170
俄罗斯,21545351,170
土耳其,17005537,170
西班牙,13573721,170
越南,11512138,170
澳大利亚,10564087,170
阿根廷,9723924,170
荷兰,8536849,170
中国台湾,8193072,170
伊朗,7559416,170
墨西哥,7125098,170
印度尼西亚,6620317,170
波兰,6349525,170
哥伦比亚,6312657,170
葡萄牙,5537108,170
奥地利,5524683,170
乌克兰,5329536,170
希腊,5306482,170
马来西亚,4971936,170
智利,4883582,170
朝鲜民主主义人民共和国,4772813,170
以色列,4708552,170
泰国,4702330,170
比利时,4629552,170
加拿大,4392747,170
瑞士,4276830,170
秘鲁,4197026,170
捷克,4168864,170
南非,4038501,170
菲律宾,4027469,170
罗马尼亚,3294447,170
丹麦,3144360,170
瑞典,2622790,170
伊拉克,2463021,170
塞尔维亚,2418973,170
匈牙利,2157995,170
新加坡,2157021,170
孟加拉国,2036416,170
中国香港,2051106,170
新西兰,1918070,170
斯洛伐克,1855129,170
佐治亚州,1785138,170
乔丹,1746997,170
Ireland,1677386,170
巴基斯坦,1574939,170
挪威,1467775,170
哈萨克斯坦,1395857,170
芬兰,1384654,170
保加利亚,1285855,170
立陶宛,1273554,170
摩洛哥,1267597,170
克罗地亚,1251655,170
斯洛文尼亚,1249572,170
黎巴嫩,1220157,170
危地马拉,1149459,170
突尼斯,1146991,170
哥斯达黎加,1143597,170
古巴,1111345,170
玻利维亚,1110256,170
阿拉伯联合酋长国,1042966,170
厄瓜多尔,1009958,170
尼泊尔,1000859,170
白俄罗斯,994037,170
巴拿马,995726,170
乌拉圭,992887,170
蒙古,990731,170
拉脱维亚,960450,170
沙特阿拉伯,825239,170
阿塞拜疆,824033,170
巴拉圭,718071,170
巴林,695279,170
斯里兰卡,671563,170
科威特,662359,170
多米尼加共和国,648216,170
缅甸,633075,170
巴勒斯坦,620816,170
塞浦路斯,610023,170
爱沙尼亚,608759,170
摩尔多瓦,594754,170
委内瑞拉,546937,170
埃及,515645,170
利比亚,507078,170
埃塞俄比亚,494349,170
卡塔尔,476454,170
留尼汪岛(法国海外省),475195,170
洪都拉斯,457676,170
亚美尼亚,445631,170
波斯尼亚和黑塞哥维那,400412,170
阿曼,399027,170
北马其顿,344531,170
肯尼亚,341116,170
赞比亚,333721,170
阿尔巴尼亚,333282,170
博茨瓦纳,326344,170
卢森堡,297757,170
黑山,283536,170
阿尔及利亚,271035,170
尼日利亚,266283,170
津巴布韦,257893,170
乌兹别克斯坦,245569,170
文莱,241044,170
莫桑比克,230590,170
马提尼克岛,224468,170
老挝,216492,170
冰岛,207171,170
吉尔吉斯斯坦,206511,170
阿富汗,205324,170
萨尔瓦多,201785,170
瓜德罗普岛,197105,170
马尔代夫,185584,170
特立尼达和多巴哥,185237,170
加纳,170996,170
纳米比亚,169946,170
乌干达,169663,170
牙买加,151931,170
柬埔寨,138035,170
卢旺达,132643,170
喀麦隆,123993,170
马耳他,115721,170
巴巴多斯,103545,170
安哥拉,103131,170
海峡群岛,95355,170
法属圭亚那,94729,170
刚果民主共和国,93837,170
塞内加尔,88859,170
马拉维,88073,170
象牙海岸,87881,170
苏里南,81228,170
法属波利尼西亚,76827,170
新喀里多尼亚,75122,170
斯威士兰,73770,170
圭亚那,71548,170
伯利兹,69012,170
斐济,68307,170
马达加斯加,67054,170
苏丹,63625,170
毛里塔尼亚,63419,170
佛得角,62862,170
不丹,62488,170
叙利亚,57390,170
布隆迪,50639,170
塞舌尔,49380,170
加蓬,48972,170
安道尔,46824,170
巴布亚新几内亚,45819,170
库拉索岛,45536,170
阿鲁巴,43494,170
毛里求斯,40922,170
马约特,40612,170
坦桑尼亚,40471,170
多哥,39323,170
几尼,38153,170
马恩岛,38008,170
巴哈马,37461,170
法罗群岛,34658,170
莱索托,34490,170
海地,33837,170
海地,32756,170
开曼群岛,31194,170
圣卢西亚,29550,170
贝宁,27922,170
中国,290787,171
美国,100279698,171
印度,44671119,171
法国,37442946,171
德国,36280371,171
巴西,35094130,171
韩国,26654729,171
意大利,24031538,171
英国,23977637,171
日本,23935445,171
俄罗斯,21545351,171
土耳其,17005537,171
西班牙,13573721,171
越南,11512138,171
澳大利亚,10564087,171
阿根廷,9723924,171
荷兰,8536849,171
中国台湾,8193072,171
伊朗,7559416,171
墨西哥,7125098,171
印度尼西亚,6620317,171
波兰,6349525,171
哥伦比亚,6312657,171
葡萄牙,5537108,171
奥地利,5524683,171
乌克兰,5329536,171
希腊,5306482,171
马来西亚,4971936,171
智利,4883582,171
朝鲜民主主义人民共和国,4772813,171
以色列,4708552,171
泰国,4702330,171
比利时,4629552,171
加拿大,4392747,171
瑞士,4276830,171
秘鲁,4197026,171
捷克,4168864,171
南非,4038501,171
菲律宾,4027469,171
罗马尼亚,3294447,171
丹麦,3144360,171
瑞典,2622790,171
伊拉克,2463021,171
塞尔维亚,2418973,171
匈牙利,2157995,171
新加坡,2157021,171
孟加拉国,2036416,171
中国香港,2051106,171
新西兰,1918070,171
斯洛伐克,1855129,171
佐治亚州,1785138,171
乔丹,1746997,171
Ireland,1677386,171
巴基斯坦,1574939,171
挪威,1467775,171
哈萨克斯坦,1395857,171
芬兰,1384654,171
保加利亚,1285855,171
立陶宛,1273554,171
摩洛哥,1267597,171
克罗地亚,1251655,171
斯洛文尼亚,1249572,171
黎巴嫩,1220157,171
危地马拉,1149459,171
突尼斯,1146991,171
哥斯达黎加,1143597,171
古巴,1111345,171
玻利维亚,1110256,171
阿拉伯联合酋长国,1042966,171
厄瓜多尔,1009958,171
尼泊尔,1000859,171
白俄罗斯,994037,171
巴拿马,995726,171
乌拉圭,992887,171
蒙古,990731,171
拉脱维亚,960450,171
沙特阿拉伯,825239,171
阿塞拜疆,824033,171
巴拉圭,718071,171
巴林,695279,171
斯里兰卡,671563,171
科威特,662359,171
多米尼加共和国,648216,171
缅甸,633075,171
巴勒斯坦,620816,171
塞浦路斯,610023,171
爱沙尼亚,608759,171
摩尔多瓦,594754,171
委内瑞拉,546937,171
埃及,515645,171
利比亚,507078,171
埃塞俄比亚,494349,171
卡塔尔,476454,171
留尼汪岛(法国海外省),475195,171
洪都拉斯,457676,171
亚美尼亚,445631,171
波斯尼亚和黑塞哥维那,400412,171
阿曼,399027,171
北马其顿,344531,171
肯尼亚,341116,171
赞比亚,333721,171
阿尔巴尼亚,333282,171
博茨瓦纳,326344,171
卢森堡,297757,171
黑山,283536,171
阿尔及利亚,271035,171
尼日利亚,266283,171
津巴布韦,257893,171
乌兹别克斯坦,245569,171
文莱,241044,171
莫桑比克,230590,171
马提尼克岛,224468,171
老挝,216492,171
冰岛,207171,171
吉尔吉斯斯坦,206511,171
阿富汗,205324,171
萨尔瓦多,201785,171
瓜德罗普岛,197105,171
马尔代夫,185584,171
特立尼达和多巴哥,185237,171
加纳,170996,171
纳米比亚,169946,171
乌干达,169663,171
牙买加,151931,171
柬埔寨,138035,171
